GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
8074,886988.0,1625.0,0.342,0.001,39.716166,-75.16344
8075,25726268.0,4448931.0,9.933,1.718,40.029676,-74.948997
8077,20977098.0,2093173.0,8.099,0.808,40.000162,-74.991632
8078,5199995.0,148766.0,2.008,0.057,39.853411,-75.075502
8079,235838498.0,23250181.0,91.058,8.977,39.542408,-75.431684
8080,74833666.0,399357.0,28.893,0.154,39.757353,-75.122043
8081,69263300.0,645792.0,26.743,0.249,39.732942,-74.976657
8083,6483768.0,30840.0,2.503,0.012,39.841265,-75.028593
8084,4044960.0,0.0,1.562,0.0,39.828981,-75.015533
8085,119778769.0,7961779.0,46.247,3.074,39.761162,-75.324109
8086,18914099.0,4142839.0,7.303,1.6,39.854728,-75.198686
8087,129323876.0,17687865.0,49.932,6.829,39.596035,-74.380612
8088,358759171.0,4704837.0,138.518,1.817,39.851467,-74.693412
8089,49543472.0,197908.0,19.129,0.076,39.721197,-74.826654
8090,6639373.0,112576.0,2.563,0.043,39.799072,-75.150698
8091,8655350.0,15360.0,3.342,0.006,39.807116,-74.924178
8092,60010049.0,7688906.0,23.17,2.969,39.647182,-74.284599
8093,12088415.0,2305391.0,4.667,0.89,39.864651,-75.137475
8094,136741723.0,2451803.0,52.796,0.947,39.650587,-74.959292
8095,5249749.0,105633.0,2.027,0.041,39.649298,-74.858006
8096,39129635.0,868372.0,15.108,0.335,39.826978,-75.126536
8097,3570015.0,24066.0,1.378,0.009,39.81329,-75.15065
8098,146016388.0,1311872.0,56.377,0.507,39.639542,-75.329841
8102,2463749.0,925092.0,0.951,0.357,39.952558,-75.120999
8103,5573249.0,1129646.0,2.152,0.436,39.935834,-75.113921
8104,8015497.0,1174370.0,3.095,0.453,39.916435,-75.113179
8105,6712650.0,482626.0,2.592,0.186,39.95034,-75.096278
8106,4252426.0,83436.0,1.642,0.032,39.89152,-75.074085
8107,4632265.0,312184.0,1.789,0.121,39.907844,-75.083537
8108,7085177.0,279056.0,2.736,0.108,39.914668,-75.060862
8109,12606894.0,339214.0,4.868,0.131,39.951291,-75.050129
8110,16634430.0,4005262.0,6.423,1.546,39.971893,-75.057876
8201,14763274.0,4584084.0,5.7,1.77,39.423563,-74.493025
8202,16423247.0,10966417.0,6.341,4.234,39.095265,-74.731415
8203,17062233.0,17452293.0,6.588,6.738,39.425627,-74.392933
8204,52577550.0,8631762.0,20.3,3.333,38.971104,-74.920999
8205,109718547.0,24283714.0,42.363,9.376,39.482,-74.452637
8210,178275169.0,18928961.0,68.832,7.309,39.12175,-74.83443
8212,2179467.0,2140801.0,0.841,0.827,38.933446,-74.953895
8215,300249252.0,9356320.0,115.927,3.612,39.586506,-74.563656
8217,119929.0,0.0,0.046,0.0,39.574192,-74.719915
8221,9957859.0,1064817.0,3.845,0.411,39.343718,-74.571049
8223,33525865.0,7187185.0,12.944,2.775,39.27875,-74.655703
8224,12215464.0,380752.0,4.716,0.147,39.606361,-74.466715
8225,16125615.0,4098571.0,6.226,1.582,39.362668,-74.541483
8226,17318280.0,15904667.0,6.687,6.141,39.263688,-74.607792
8230,32571628.0,534847.0,12.576,0.207,39.207938,-74.723604
8232,15173130.0,5699845.0,5.858,2.201,39.387525,-74.515196
8234,157022859.0,7393328.0,60.627,2.855,39.388393,-74.620728
8240,4066215.0,230160.0,1.57,0.089,39.488059,-74.533973
8241,19141904.0,2769110.0,7.391,1.069,39.534798,-74.476099
8242,13098353.0,134201.0,5.057,0.052,39.018576,-74.888905
8243,5709002.0,5338795.0,2.204,2.061,39.151013,-74.696319
8244,14974701.0,7958436.0,5.782,3.073,39.318968,-74.588458
8246,839987.0,0.0,0.324,0.0,39.180965,-74.765806
8247,12942816.0,11090258.0,4.997,4.282,39.052267,-74.783628
8248,1429391.0,2371178.0,0.552,0.916,39.195541,-74.656952
8251,16361507.0,3637038.0,6.317,1.404,39.027715,-74.929514
8260,41759883.0,22473181.0,16.124,8.677,38.998347,-74.843302
8270,299289410.0,13315044.0,115.556,5.141,39.271779,-74.785972
8302,370992772.0,12496274.0,143.241,4.825,39.438613,-75.260646
8310,29248083.0,146355.0,11.293,0.057,39.531437,-74.89681
8311,71353975.0,3592732.0,27.55,1.387,39.327866,-75.204035
8312,15047862.0,476619.0,5.81,0.184,39.663736,-75.077505
8314,33864629.0,546542.0,13.075,0.211,39.221854,-74.940368
8316,9764188.0,443074.0,3.77,0.171,39.269532,-74.949689
8317,18661034.0,45697.0,7.205,0.018,39.400688,-74.829634
8318,206112755.0,2744711.0,79.581,1.06,39.557728,-75.177717
8319,36553691.0,65937.0,14.113,0.025,39.370409,-74.810816
8320,1093686.0,0.0,0.422,0.0,39.38508,-75.1606
8321,24151599.0,5082696.0,9.325,1.962,39.223596,-75.143169
8322,74206678.0,604825.0,28.651,0.234,39.611102,-75.048771
8323,46075674.0,2570997.0,17.79,0.993,39.396273,-75.367551
8324,22051960.0,425451.0,8.514,0.164,39.214626,-74.996612
8326,8928416.0,0.0,3.447,0.0,39.537676,-74.92827
8327,13790081.0,2883806.0,5.324,1.113,39.251531,-74.962812
8328,5414481.0,399702.0,2.091,0.154,39.578361,-75.058737
8329,5903992.0,930899.0,2.28,0.359,39.275992,-75.007675
8330,311386891.0,6010568.0,120.227,2.321,39.481603,-74.737407
8332,274558252.0,10224656.0,106.008,3.948,39.377041,-75.023374
8340,34118120.0,43644.0,13.173,0.017,39.437232,-74.876405
8341,6335156.0,2159.0,2.446,0.001,39.525424,-74.95302
8343,86225643.0,439869.0,33.292,0.17,39.636348,-75.16756
8344,63834825.0,751418.0,24.647,0.29,39.561745,-74.986037
8345,52384806.0,5990746.0,20.226,2.313,39.282427,-75.160409
8346,9801343.0,17360.0,3.784,0.007,39.566055,-74.846334
8348,3759066.0,272619.0,1.451,0.105,39.309933,-74.971365
8349,105049854.0,8325955.0,40.56,3.215,39.273865,-75.071307
8350,10347081.0,29077.0,3.995,0.011,39.488101,-74.88202
8352,761762.0,0.0,0.294,0.0,39.475732,-75.12798
8353,3116143.0,1564.0,1.203,0.001,39.462418,-75.29244
8360,110989668.0,1068534.0,42.853,0.413,39.494482,-75.00577
8361,78554106.0,547968.0,30.33,0.212,39.449369,-74.958827
8401,27583233.0,16019797.0,10.65,6.185,39.384718,-74.450577
8402,3670117.0,3120956.0,1.417,1.205,39.326385,-74.504473
8403,5452770.0,4111684.0,2.105,1.588,39.318497,-74.542405
8406,5139317.0,4715748.0,1.984,1.821,39.34156,-74.480862
8501,70111885.0,1178778.0,27.07,0.455,40.163841,-74.566056
8502,33041687.0,222122.0,12.757,0.086,40.448217,-74.653244
8505,54695471.0,2020916.0,21.118,0.78,40.10309,-74.733573
8510,49634347.0,605853.0,19.164,0.234,40.191477,-74.416813
8511,6816858.0,48238.0,2.632,0.019,40.042379,-74.557037
8512,54992208.0,582418.0,21.233,0.225,40.324357,-74.525526
8514,67886251.0,1291914.0,26.211,0.499,40.134246,-74.491742
8515,54460226.0,383669.0,21.027,0.148,40.119177,-74.662894
8518,4915046.0,581084.0,1.898,0.224,40.115428,-74.802088
8520,45441333.0,311526.0,17.545,0.12,40.254786,-74.536573
8525,57518270.0,166947.0,22.208,0.064,40.397716,-74.77952
8527,220572074.0,2598661.0,85.163,1.003,40.108665,-74.358602
8528,1645029.0,194978.0,0.635,0.075,40.387108,-74.618915
8530,65784215.0,866599.0,25.399,0.335,40.37002,-74.910161
8533,48210274.0,525777.0,18.614,0.203,40.071031,-74.500141
8534,56783827.0,620375.0,21.924,0.24,40.329422,-74.792789
8535,46319118.0,950183.0,17.884,0.367,40.244447,-74.431604
8536,18919268.0,489403.0,7.305,0.189,40.332267,-74.581026
8540,134468649.0,2644461.0,51.919,1.021,40.36301,-74.655321
8542,1322833.0,0.0,0.511,0.0,40.352913,-74.660366
8550,48137182.0,1504349.0,18.586,0.581,40.280155,-74.614641
8551,69832966.0,329323.0,26.963,0.127,40.447111,-74.837285
8553,1581944.0,8439.0,0.611,0.003,40.400347,-74.638922
8554,2735245.0,417361.0,1.056,0.161,40.117217,-74.777844
8555,4375808.0,14029.0,1.69,0.005,40.218286,-74.470792
8558,43179818.0,208977.0,16.672,0.081,40.413411,-74.703745
8559,103530253.0,2160564.0,39.973,0.834,40.429224,-74.979064
8560,35197181.0,1389939.0,13.59,0.537,40.31573,-74.857279
8561,3113148.0,18045.0,1.202,0.007,40.251108,-74.581647
8562,44539346.0,272039.0,17.197,0.105,40.061957,-74.591878
8608,810939.0,188372.0,0.313,0.073,40.219297,-74.76777
8609,3530769.0,21313.0,1.363,0.008,40.225747,-74.740906
8610,19650197.0,919383.0,7.587,0.355,40.191174,-74.716603
8611,6805735.0,1625672.0,2.628,0.628,40.183615,-74.740319
8618,15710248.0,917447.0,6.066,0.354,40.249347,-74.789973
8619,25868507.0,222295.0,9.988,0.086,40.242301,-74.696408
8620,23065218.0,435972.0,8.906,0.168,40.170048,-74.651278
8628,18073413.0,822014.0,6.978,0.317,40.264418,-74.827047
8629,2062280.0,0.0,0.796,0.0,40.220669,-74.731201
8638,14896295.0,73642.0,5.751,0.028,40.254018,-74.763385
8640,55505335.0,519106.0,21.431,0.2,40.004416,-74.591269
8641,13155010.0,13678.0,5.079,0.005,40.020342,-74.590238
8648,43324018.0,495567.0,16.727,0.191,40.28449,-74.717487
8690,18146073.0,276384.0,7.006,0.107,40.224505,-74.660279
8691,67658006.0,1002262.0,26.123,0.387,40.208731,-74.592097
8701,63746255.0,1031279.0,24.613,0.398,40.077063,-74.200373
8720,3626168.0,146281.0,1.4,0.056,40.135366,-74.09805
8721,40234794.0,11750131.0,15.535,4.537,39.902019,-74.152669
8722,7218456.0,1325.0,2.787,0.001,39.928405,-74.202189
8723,31240800.0,9804373.0,12.062,3.785,40.038584,-74.1116
8724,35318835.0,4771746.0,13.637,1.842,40.086235,-74.11085
8730,4542118.0,1595609.0,1.754,0.616,40.105375,-74.063421
8731,124142172.0,5327448.0,47.932,2.057,39.865669,-74.258864
8732,1402520.0,800217.0,0.542,0.309,39.941804,-74.143842
8733,9442315.0,267860.0,3.646,0.103,40.023721,-74.32082
8734,14823474.0,2845523.0,5.723,1.099,39.863814,-74.170143
8735,4490415.0,4319758.0,1.734,1.668,39.982271,-74.072918
8736,11976882.0,3682916.0,4.624,1.422,40.120018,-74.053257
8738,2557856.0,5863909.0,0.988,2.264,40.022724,-74.05904
8740,1363856.0,563292.0,0.527,0.217,39.929377,-74.135661
8741,2098242.0,1101678.0,0.81,0.425,39.937631,-74.169158
8742,14527661.0,4585236.0,5.609,1.77,40.080784,-74.059125
8750,4900392.0,1062608.0,1.892,0.41,40.133372,-74.041501
8751,3396108.0,4439370.0,1.311,1.714,39.951907,-74.08815
8752,12343342.0,24031296.0,4.766,9.279,39.842467,-74.093447
8753,59791763.0,11361397.0,23.086,4.387,39.979031,-74.160429
8755,41497660.0,283591.0,16.022,0.109,40.008534,-74.221768
8757,66760385.0,660030.0,25.776,0.255,39.942397,-74.251072
8758,32401393.0,3507875.0,12.51,1.354,39.77928,-74.238551
8759,166904593.0,1971332.0,64.442,0.761,39.975287,-74.344727
8801,42194046.0,507473.0,16.291,0.196,40.622794,-74.886324
8802,61867273.0,343855.0,23.887,0.133,40.671021,-75.018015
8804,31824150.0,311005.0,12.287,0.12,40.646656,-75.09576
8805,7343285.0,126784.0,2.835,0.049,40.575282,-74.534668
8807,66214019.0,1042253.0,25.565,0.402,40.592434,-74.61884
8808,103377.0,0.0,0.04,0.0,40.73213,-75.049029
8809,16629284.0,5724931.0,6.421,2.21,40.651841,-74.934196
8810,18790706.0,458052.0,7.255,0.177,40.368285,-74.490999
8812,13630511.0,19554.0,5.263,0.008,40.598731,-74.478793
8816,53326624.0,1226556.0,20.59,0.474,40.429119,-74.416287
8817,27801921.0,465632.0,10.734,0.18,40.514655,-74.393104
8820,26842777.0,21941.0,10.364,0.008,40.576806,-74.36575
8821,774759.0,0.0,0.299,0.0,40.520045,-74.685662
8822,165098590.0,786146.0,63.745,0.304,40.524836,-74.865225
8823,9059337.0,17905.0,3.498,0.007,40.439256,-74.570451
8824,10085312.0,3288.0,3.894,0.001,40.422087,-74.553236
8825,75411263.0,877710.0,29.116,0.339,40.514189,-75.027157
8826,53661191.0,191706.0,20.719,0.074,40.716574,-74.912125
8827,48682075.0,345139.0,18.796,0.133,40.668426,-74.968377
8828,2145336.0,126737.0,0.828,0.049,40.378566,-74.423574
8829,6380638.0,105299.0,2.464,0.041,40.668838,-74.894753
8830,8223628.0,2713.0,3.175,0.001,40.569594,-74.314925
8831,130346713.0,882500.0,50.327,0.341,40.319482,-74.428785
8832,3780922.0,560641.0,1.46,0.216,40.517202,-74.306784
8833,86512328.0,9304585.0,33.403,3.593,40.645542,-74.816261
8835,6122502.0,226402.0,2.364,0.087,40.541269,-74.589273
8836,12137910.0,95326.0,4.686,0.037,40.596376,-74.55732
8837,23405687.0,1782235.0,9.037,0.688,40.513105,-74.344075
8840,8340520.0,6323.0,3.22,0.002,40.543139,-74.358981
8844,142550333.0,1310525.0,55.039,0.506,40.497692,-74.670505
8846,9032955.0,55956.0,3.488,0.022,40.574627,-74.498259
8848,86420602.0,1819011.0,33.367,0.702,40.590685,-75.088221
8850,6356719.0,268124.0,2.454,0.104,40.446779,-74.440293
8852,36335064.0,202275.0,14.029,0.078,40.388227,-74.549522
8853,27898871.0,328493.0,10.772,0.127,40.529933,-74.742314
8854,48666398.0,454126.0,18.79,0.175,40.545648,-74.460797
8857,63101315.0,718324.0,24.364,0.277,40.392789,-74.330397
8858,7110432.0,82784.0,2.745,0.032,40.682681,-74.737038
8859,11675098.0,248082.0,4.508,0.096,40.458848,-74.302768
8861,13320919.0,3271000.0,5.143,1.263,40.520494,-74.272943
8863,6601966.0,333365.0,2.549,0.129,40.527022,-74.31447
8865,111296597.0,2432116.0,42.972,0.939,40.708223,-75.147074
8867,75508984.0,226675.0,29.154,0.088,40.574456,-74.966101
8869,5164059.0,112714.0,1.994,0.044,40.571344,-74.646026
8872,23207215.0,3113436.0,8.96,1.202,40.444335,-74.356884
8873,83647232.0,1106972.0,32.296,0.427,40.496619,-74.532009
8876,39366461.0,439542.0,15.199,0.17,40.589554,-74.685411
8879,18685619.0,1810416.0,7.215,0.699,40.46641,-74.278625
8880,1674034.0,250127.0,0.646,0.097,40.553947,-74.527455
8882,7188302.0,401020.0,2.775,0.155,40.445652,-74.378459
8884,6017295.0,428007.0,2.323,0.165,40.397648,-74.38942
8886,39164365.0,145792.0,15.121,0.056,40.68764,-75.100726
8887,1838086.0,30825.0,0.71,0.012,40.521268,-74.79484
8889,64508698.0,360318.0,24.907,0.139,40.609021,-74.754216
8890,454728.0,123197.0,0.176,0.048,40.539039,-74.575423
8901,16517670.0,1553557.0,6.378,0.6,40.483638,-74.44246
8902,35238775.0,591789.0,13.606,0.228,40.439227,-74.484339
8904,4715426.0,20629.0,1.821,0.008,40.500795,-74.427911
10001,1592122.0,0.0,0.615,0.0,40.750634,-73.997176
10002,2275984.0,0.0,0.879,0.0,40.715777,-73.986207
10003,1493004.0,0.0,0.576,0.0,40.731829,-73.989181
10004,1411030.0,10096.0,0.545,0.004,40.688874,-74.018213
10005,188254.0,0.0,0.073,0.0,40.706004,-74.008785
10006,237286.0,0.0,0.092,0.0,40.709579,-74.012952
10007,412691.0,0.0,0.159,0.0,40.713858,-74.007771
10009,1596810.0,0.0,0.617,0.0,40.726402,-73.978635
10010,988468.0,0.0,0.382,0.0,40.739104,-73.982455
10011,1713461.0,0.0,0.662,0.0,40.742042,-74.000622
10012,837302.0,0.0,0.323,0.0,40.725581,-73.998078
10013,1425085.0,0.0,0.55,0.0,40.720103,-74.004901
10014,1423748.0,40192.0,0.55,0.016,40.734012,-74.006746
10016,1378161.0,0.0,0.532,0.0,40.745221,-73.978294
10017,820952.0,0.0,0.317,0.0,40.752359,-73.972489
10018,836252.0,0.0,0.323,0.0,40.755332,-73.993139
10019,1780742.0,0.0,0.688,0.0,40.765823,-73.987179
10020,71560.0,0.0,0.028,0.0,40.758236,-73.978833
10021,986800.0,0.0,0.381,0.0,40.769225,-73.958741
10022,1107169.0,0.0,0.427,0.0,40.75863,-73.967949
10023,1268944.0,0.0,0.49,0.0,40.775916,-73.982602
10024,2222642.0,0.0,0.858,0.0,40.798452,-73.974414
10025,1946729.0,0.0,0.752,0.0,40.798601,-73.966622
10026,860743.0,0.0,0.332,0.0,40.802381,-73.952681
10027,2250649.0,1032.0,0.869,0.0,40.811407,-73.95306
10028,811363.0,0.0,0.313,0.0,40.776442,-73.953513
10029,2102362.0,0.0,0.812,0.0,40.791763,-73.94397
10030,722531.0,0.0,0.279,0.0,40.818267,-73.942856
10031,1681541.0,0.0,0.649,0.0,40.825288,-73.950045
10032,1695753.0,0.0,0.655,0.0,40.838792,-73.94283
10033,1544120.0,0.0,0.596,0.0,40.850482,-73.934051
10034,2823928.0,11193.0,1.09,0.004,40.867076,-73.924312
10035,3689135.0,0.0,1.424,0.0,40.795458,-73.92957
10036,1137910.0,0.0,0.439,0.0,40.759255,-73.989828
10037,666609.0,0.0,0.257,0.0,40.81296,-73.937376
10038,776339.0,0.0,0.3,0.0,40.709308,-74.002564
10039,1132695.0,0.0,0.437,0.0,40.830869,-73.936216
10040,988493.0,0.0,0.382,0.0,40.858314,-73.930494
10044,595884.0,0.0,0.23,0.0,40.761907,-73.949967
10065,984659.0,0.0,0.38,0.0,40.764628,-73.963144
10069,249044.0,0.0,0.096,0.0,40.77596,-73.990341
10075,477128.0,0.0,0.184,0.0,40.773363,-73.956222
10103,24776.0,0.0,0.01,0.0,40.76078,-73.97767
10110,26711.0,0.0,0.01,0.0,40.754499,-73.982256
10111,9576.0,0.0,0.004,0.0,40.759114,-73.977596
10112,15253.0,0.0,0.006,0.0,40.759167,-73.979668
10115,6618.0,0.0,0.003,0.0,40.810852,-73.963744
10119,42613.0,0.0,0.016,0.0,40.75031,-73.992979
10128,1206193.0,0.0,0.466,0.0,40.781428,-73.95001
10152,12423.0,0.0,0.005,0.0,40.758404,-73.972031
10153,12281.0,0.0,0.005,0.0,40.763622,-73.972439
10154,12382.0,0.0,0.005,0.0,40.757779,-73.972487
10162,29812.0,0.0,0.012,0.0,40.769308,-73.949924
10165,13058.0,0.0,0.005,0.0,40.752131,-73.978722
10167,12396.0,0.0,0.005,0.0,40.754648,-73.974771
10168,13211.0,0.0,0.005,0.0,40.751448,-73.977103
10169,9924.0,0.0,0.004,0.0,40.754391,-73.976098
10170,24921.0,0.0,0.01,0.0,40.752625,-73.975877
10171,12470.0,0.0,0.005,0.0,40.755899,-73.973858
10172,12415.0,0.0,0.005,0.0,40.755273,-73.974315
10173,12297.0,0.0,0.005,0.0,40.754131,-73.979364
10174,13224.0,0.0,0.005,0.0,40.751441,-73.975003
10177,5421.0,0.0,0.002,0.0,40.755139,-73.975934
10199,65414.0,0.0,0.025,0.0,40.751383,-73.997152
10271,6779.0,0.0,0.003,0.0,40.708236,-74.010541
10278,35671.0,0.0,0.014,0.0,40.715138,-74.003717
10279,10805.0,0.0,0.004,0.0,40.712626,-74.008669
10280,304656.0,38397.0,0.118,0.015,40.709073,-74.016423
10282,179389.0,55392.0,0.069,0.021,40.716768,-74.015593
10301,9187886.0,15595.0,3.547,0.006,40.627505,-74.094377
10302,3079121.0,0.0,1.189,0.0,40.630716,-74.137729
10303,8141997.0,73294.0,3.144,0.028,40.629885,-74.17413
10304,9655720.0,19194.0,3.728,0.007,40.605965,-74.093535
10305,10304618.0,44453.0,3.979,0.017,40.596549,-74.075779
10306,19360637.0,152157.0,7.475,0.059,40.571768,-74.12595
10307,4764129.0,18350.0,1.839,0.007,40.508839,-74.240575
10308,5099583.0,12014.0,1.969,0.005,40.551884,-74.147646
10309,17239253.0,102043.0,6.656,0.039,40.531346,-74.219857
10310,4650151.0,0.0,1.795,0.0,40.632648,-74.116148
10311,121555.0,0.0,0.047,0.0,40.605231,-74.179534
10312,19636081.0,359000.0,7.582,0.139,40.544473,-74.182367
10314,35430394.0,1688993.0,13.68,0.652,40.599263,-74.165748
10451,2665304.0,9963.0,1.029,0.004,40.820454,-73.925066
10452,2559782.0,0.0,0.988,0.0,40.837391,-73.923438
10453,2372518.0,6524.0,0.916,0.003,40.85282,-73.91231
10454,2714424.0,0.0,1.048,0.0,40.805492,-73.916604
10455,1846908.0,0.0,0.713,0.0,40.814713,-73.90859
10456,2635672.0,0.0,1.018,0.0,40.829886,-73.908121
10457,2743121.0,0.0,1.059,0.0,40.847162,-73.898663
10458,2603707.0,0.0,1.005,0.0,40.862529,-73.888159
10459,2124310.0,0.0,0.82,0.0,40.825856,-73.892941
10460,3399055.0,0.0,1.312,0.0,40.841736,-73.879598
10461,6198875.0,0.0,2.393,0.0,40.847396,-73.840578
10462,3821048.0,15353.0,1.475,0.006,40.843267,-73.860417
10463,3755201.0,346374.0,1.45,0.134,40.880678,-73.90654
10464,8989467.0,237116.0,3.471,0.092,40.869594,-73.795848
10465,8780431.0,2711.0,3.39,0.001,40.823277,-73.825602
10466,5212056.0,5147.0,2.012,0.002,40.890964,-73.846239
10467,6052829.0,0.0,2.337,0.0,40.869953,-73.865765
10468,2773217.0,45100.0,1.071,0.017,40.86894,-73.899995
10469,6405054.0,0.0,2.473,0.0,40.868609,-73.848138
10470,3703474.0,3918.0,1.43,0.002,40.889526,-73.872586
10471,6656340.0,28258.0,2.57,0.011,40.898788,-73.90313
10472,2729341.0,0.0,1.054,0.0,40.829556,-73.86931
10473,5539539.0,5538.0,2.139,0.002,40.81869,-73.858474
10474,3961350.0,0.0,1.529,0.0,40.810618,-73.884474
10475,4482259.0,258964.0,1.731,0.1,40.875169,-73.823815
10501,3624479.0,3860.0,1.399,0.001,41.295608,-73.75849
10502,5491264.0,0.0,2.12,0.0,41.011602,-73.841433
10503,38497.0,0.0,0.015,0.0,41.026556,-73.87531
10504,42167505.0,5001468.0,16.281,1.931,41.128468,-73.707521
10505,1689621.0,0.0,0.652,0.0,41.34209,-73.745449
10506,42346697.0,583500.0,16.35,0.225,41.190401,-73.639139
10507,18925701.0,128959.0,7.307,0.05,41.227896,-73.686047
10509,93497178.0,8663447.0,36.099,3.345,41.410855,-73.59434
10510,25699126.0,304768.0,9.922,0.118,41.139472,-73.835704
10511,3798808.0,147669.0,1.467,0.057,41.265428,-73.943192
10512,141306299.0,14870683.0,54.559,5.742,41.457619,-73.724608
10514,33239922.0,301563.0,12.834,0.116,41.172111,-73.769227
10516,81617894.0,1596110.0,31.513,0.616,41.461974,-73.874908
10517,850209.0,0.0,0.328,0.0,41.298243,-73.861993
10518,8929024.0,140362.0,3.448,0.054,41.266143,-73.588296
10519,1927172.0,65850.0,0.744,0.025,41.352346,-73.652662
10520,35642016.0,3365275.0,13.761,1.299,41.226478,-73.867787
10522,6291702.0,1772.0,2.429,0.001,41.009698,-73.863305
10523,9362645.0,5284.0,3.615,0.002,41.059341,-73.819457
10524,53875683.0,839861.0,20.802,0.324,41.375325,-73.926217
10526,8528944.0,1375365.0,3.293,0.531,41.288102,-73.668835
10527,6331137.0,20364.0,2.444,0.008,41.321183,-73.769878
10528,9910759.0,3801.0,3.827,0.001,40.975049,-73.724925
10530,9913591.0,21972.0,3.828,0.008,41.023712,-73.81281
10532,4909647.0,0.0,1.896,0.0,41.099152,-73.800103
10533,9210994.0,137607.0,3.556,0.053,41.036927,-73.854864
10535,1169775.0,154348.0,0.452,0.06,41.335169,-73.793919
10536,66368154.0,5694777.0,25.625,2.199,41.269098,-73.688694
10537,2789285.0,246092.0,1.077,0.095,41.33974,-73.882349
10538,9309989.0,131479.0,3.595,0.051,40.937752,-73.756473
10541,64465353.0,4265639.0,24.89,1.647,41.381113,-73.751935
10543,10581261.0,474553.0,4.085,0.183,40.952693,-73.73604
